"Study_number","Site_ID","Meas_Year","Meas_Month","Meas_DOY","Rs_Norm","Rh_Norm","Ra_Norm","HC","RC","Tsoil","TsDepth","TsMethod","SWC","SWCDepth","SWCType","SWCComment","Meas_Month2","Study_midyear","Latitude","Longitude","Elevation","Manipulation","Biome","Ecosystem_type","Leaf_habit","Soil_type","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Collar_height","Collar_depth","Chamber_area","Time_of_day","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Ra_annual","Rh_annual","RC_annual","C_soilmineral"
8580,"CN-HB-GCM",2011,NA,213,NA,0.9,NA,NA,NA,27.02,10,"",NA,NA,"","",8,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,225,NA,0.77,NA,NA,NA,23.25,10,"",NA,NA,"","",8,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,242,NA,0.75,NA,NA,NA,23.53,10,"",NA,NA,"","",8,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,254,NA,0.68,NA,NA,NA,20.44,10,"",NA,NA,"","",9,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,261,NA,0.9,NA,NA,NA,18.96,10,"",NA,NA,"","",9,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,273,NA,0.78,NA,NA,NA,19.37,10,"",NA,NA,"","",9,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,283,NA,1.13,NA,NA,NA,20.32,10,"",NA,NA,"","",10,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,293,NA,0.9,NA,NA,NA,17.1,10,"",NA,NA,"","",10,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,305,NA,0.63,NA,NA,NA,15.09,10,"",NA,NA,"","",11,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,316,NA,0.58,NA,NA,NA,14.15,10,"",NA,NA,"","",11,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,325,NA,0.44,NA,NA,NA,13.08,10,"",NA,NA,"","",11,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,335,NA,0.44,NA,NA,NA,10.12,10,"",NA,NA,"","",12,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,348,NA,0.61,NA,NA,NA,6.76,10,"",NA,NA,"","",12,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2011,NA,357,NA,0.61,NA,NA,NA,4.21,10,"",NA,NA,"","",12,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,2,NA,0.62,NA,NA,NA,4.62,10,"",NA,NA,"","",1,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,14,NA,0.71,NA,NA,NA,6.65,10,"",NA,NA,"","",1,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,26,NA,0.74,NA,NA,NA,3.96,10,"",NA,NA,"","",1,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,35,NA,0.77,NA,NA,NA,3.84,10,"",NA,NA,"","",2,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,48,NA,0.87,NA,NA,NA,4.11,10,"",NA,NA,"","",2,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,57,NA,0.88,NA,NA,NA,5.2,10,"",NA,NA,"","",2,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,70,NA,0.91,NA,NA,NA,5.61,10,"",NA,NA,"","",3,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,81,NA,1.11,NA,NA,NA,6.69,10,"",NA,NA,"","",3,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,89,NA,1.35,NA,NA,NA,8.99,10,"",NA,NA,"","",3,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,101,NA,1.58,NA,NA,NA,12.09,10,"",NA,NA,"","",4,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,109,NA,1.71,NA,NA,NA,15.06,10,"",NA,NA,"","",4,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GCM",2012,NA,123,NA,2.86,NA,NA,NA,18.03,10,"",NA,NA,"","",5,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,316,NA,NA
8580,"CN-HB-GUM",2011,NA,99,NA,0.29,NA,NA,NA,22.09,10,"",NA,NA,"","",4,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,116,NA,0.57,NA,NA,NA,24.53,10,"",NA,NA,"","",4,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,131,NA,0.36,NA,NA,NA,23.86,10,"",NA,NA,"","",5,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,143,NA,0.46,NA,NA,NA,25.89,10,"",NA,NA,"","",5,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,152,NA,0.44,NA,NA,NA,24.55,10,"",NA,NA,"","",6,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,164,NA,0.6,NA,NA,NA,26.58,10,"",NA,NA,"","",6,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,176,NA,0.62,NA,NA,NA,26.45,10,"",NA,NA,"","",6,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,188,NA,0.62,NA,NA,NA,25.92,10,"",NA,NA,"","",7,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,197,NA,0.62,NA,NA,NA,26.2,10,"",NA,NA,"","",7,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,206,NA,0.5,NA,NA,NA,25.53,10,"",NA,NA,"","",7,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,213,NA,0.75,NA,NA,NA,27.02,10,"",NA,NA,"","",8,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,225,NA,1.1,NA,NA,NA,23.25,10,"",NA,NA,"","",8,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,242,NA,1.91,NA,NA,NA,23.53,10,"",NA,NA,"","",8,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,254,NA,1.17,NA,NA,NA,20.44,10,"",NA,NA,"","",9,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,261,NA,1.66,NA,NA,NA,18.96,10,"",NA,NA,"","",9,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,273,NA,0.76,NA,NA,NA,19.37,10,"",NA,NA,"","",9,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,283,NA,1.2,NA,NA,NA,20.32,10,"",NA,NA,"","",10,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,293,NA,0.95,NA,NA,NA,17.1,10,"",NA,NA,"","",10,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,305,NA,0.83,NA,NA,NA,15.09,10,"",NA,NA,"","",11,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,316,NA,0.59,NA,NA,NA,14.15,10,"",NA,NA,"","",11,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,325,NA,0.55,NA,NA,NA,13.08,10,"",NA,NA,"","",11,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,335,NA,0.42,NA,NA,NA,10.12,10,"",NA,NA,"","",12,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,348,NA,0.51,NA,NA,NA,6.76,10,"",NA,NA,"","",12,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2011,NA,357,NA,0.42,NA,NA,NA,4.21,10,"",NA,NA,"","",12,2011.5,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,2,NA,0.49,NA,NA,NA,4.62,10,"",NA,NA,"","",1,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,14,NA,0.75,NA,NA,NA,6.65,10,"",NA,NA,"","",1,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,26,NA,0.68,NA,NA,NA,3.96,10,"",NA,NA,"","",1,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,35,NA,0.61,NA,NA,NA,3.84,10,"",NA,NA,"","",2,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,48,NA,0.81,NA,NA,NA,4.11,10,"",NA,NA,"","",2,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,57,NA,0.8,NA,NA,NA,5.2,10,"",NA,NA,"","",2,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,70,NA,0.9,NA,NA,NA,5.61,10,"",NA,NA,"","",3,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,81,NA,1.02,NA,NA,NA,6.69,10,"",NA,NA,"","",3,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,89,NA,1.27,NA,NA,NA,8.99,10,"",NA,NA,"","",3,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,101,NA,1.54,NA,NA,NA,12.09,10,"",NA,NA,"","",4,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,109,NA,1.79,NA,NA,NA,15.06,10,"",NA,NA,"","",4,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8580,"CN-HB-GUM",2012,NA,123,NA,2.65,NA,NA,NA,18.03,10,"",NA,NA,"","",5,2011,32.63,110.62,234,"Fertilized","Subtropical","Agriculture","Deciduous","Sandy loam",1.3,8.73,61.1,33.7,5.2,15.3,834,NA,NA,NA,"Gas chromatography",NA,NA,2500,"8to11",1.5,1,"Exclusion",NA,NA,287,NA,NA
8603,"ES-BSL-L2NR",2011,7,NA,NA,1.72,NA,NA,NA,15.99,5,"",26.86,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10.4,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
8603,"ES-BSL-L2NR",2011,10,NA,NA,1.04,NA,NA,NA,11.01,5,"",33.54,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10.4,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
8603,"ES-BSL-L2NR",2011,1,NA,NA,0.24,NA,NA,NA,1.84,5,"",33.54,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10.4,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
8603,"ES-BSL-L2NR",2011,4,NA,NA,0.99,NA,NA,NA,18.73,5,"",18.1,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10.4,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
8603,"ES-BSL-L2NR",2012,7,NA,NA,0.87,NA,NA,NA,20.5,5,"",14.41,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10.4,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
8603,"ES-BSL-L2NR",2012,10,NA,NA,0.62,NA,NA,NA,7.31,5,"",26.63,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10.4,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
8603,"ES-BSL-L3IM",2011,7,NA,NA,1.03,NA,NA,NA,17.76,5,"",31.47,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
8603,"ES-BSL-L3IM",2011,10,NA,NA,0.95,NA,NA,NA,12.45,5,"",35.85,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
8603,"ES-BSL-L3IM",2011,1,NA,NA,0.29,NA,NA,NA,5.05,5,"",30.78,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
8603,"ES-BSL-L3IM",2011,4,NA,NA,1.06,NA,NA,NA,18.4,5,"",19.71,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
8603,"ES-BSL-L3IM",2012,7,NA,NA,0.7,NA,NA,NA,22.1,5,"",15.79,5,"","",NA,2012,41.83,2.5,750,"None","Mediterranean","Forest","Evergreen","Sandy loam",1.09,10,NA,NA,NA,12,872,NA,NA,NA,"IRGA",NA,3,3316.63,"0to24",90,0.5,"Exclusion",NA,NA,NA,NA,NA
